name,url,store_id,store_name,size,updated
PriceFull7290027600007-007-311-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-311-20260916-030000.gz?sv=2014-02-14&sr=b&sig=WBK8g%2BnJAy%2B7sp6T8RBjSuQuna2LJriDxsoANAR2YUE%3D&se=2026-09-16T06%3A08%3A04Z&sp=r,311,311 - אקספרס רחובות- בוסתנאי,171.72 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-315-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-315-20260916-030000.gz?sv=2014-02-14&sr=b&sig=%2F5RRgvAYnq6aBhcS3FOK67xozyJaedBl%2Bh7Is32sxPU%3D&se=2026-09-16T06%3A08%3A04Z&sp=r,315,315 - אקספרס כפר נטר,189.6 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-317-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-317-20260916-030000.gz?sv=2014-02-14&sr=b&sig=Wj%2Bq51981i8WILXGH%2BkPNJjDfkDQnt5heUP%2BqyWSDYc%3D&se=2026-09-16T06%3A08%3A04Z&sp=r,317,317 - אקספרס גבעת עדה,197.44 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-318-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-318-20260916-030000.gz?sv=2014-02-14&sr=b&sig=jXt1fLFs6YGGVWZg7DXTpbOcp8ei66VP1VusUBRKzXs%3D&se=2026-09-16T06%3A08%3A04Z&sp=r,318,318 - אקספרס חולון - וולפסון,161.5 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-325-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-325-20260916-030000.gz?sv=2014-02-14&sr=b&sig=ParWc%2B5vGtHoYGS2zzCUTLyQ6%2BGGbrUrZIHnOPQPzf4%3D&se=2026-09-16T06%3A08%3A04Z&sp=r,325,325 - אקספרס ששת הימים נס ציונ,203.24 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-327-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-327-20260916-030000.gz?sv=2014-02-14&sr=b&sig=kap2%2B%2FhRC%2BFFiEm%2Fut9Gm0tCiJmvsDaLMs%2Fl8hXMM%2B0%3D&se=2026-09-16T06%3A08%3A04Z&sp=r,327,327 - אקספרס חיפה- ראול ולנברג,165.12 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-334-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-334-20260916-030000.gz?sv=2014-02-14&sr=b&sig=kKiAMKLn9%2BALIDiVYB%2Bn6LU8ipDghcPw6sjVH9qiRSE%3D&se=2026-09-16T06%3A08%3A04Z&sp=r,334,334 - אקספרס פ&quot;ת - שפירא,187.15 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-335-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-335-20260916-030000.gz?sv=2014-02-14&sr=b&sig=uSIy%2FAZyRG1D5TeM6Hv4Qp6xDthXdqGzDZhGb7xWJck%3D&se=2026-09-16T06%3A08%3A04Z&sp=r,335,335 - אקספרס כ&quot;ס- בן גוריון,146.82 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-338-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-338-20260916-030000.gz?sv=2014-02-14&sr=b&sig=ByaO7sfeMyxz6QRR3tDwdfLMAby6wKrQnNjIIR%2FuJBI%3D&se=2026-09-16T06%3A08%3A04Z&sp=r,338,338 - אקספרס כוכב הצפון,225.29 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-340-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-340-20260916-030000.gz?sv=2014-02-14&sr=b&sig=BJpFzS%2FzSy1vYDzjZyBcHFgWaUfe6benZFyVhor9JTY%3D&se=2026-09-16T06%3A08%3A19Z&sp=r,340,340 - אקספרס ת&quot;א- זריצקי,242.35 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-341-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-341-20260916-030000.gz?sv=2014-02-14&sr=b&sig=RD8cBJMozPG%2Bg31mv53MY56SrQyrFIOfbEoHije1ptw%3D&se=2026-09-16T06%3A08%3A19Z&sp=r,341,341 - אקספרס רמת גן- הרוא&quot;ה,222.27 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-347-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-347-20260916-030000.gz?sv=2014-02-14&sr=b&sig=16ljQVw0OdTbW8blEGnEZ53XFNPi1bpJiXMtOfzERKw%3D&se=2026-09-16T06%3A08%3A19Z&sp=r,347,347 - אקספרס גדרה- דרך הפרחים,205.28 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-348-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-348-20260916-030000.gz?sv=2014-02-14&sr=b&sig=HZpdEptQO8wyz78TEemMhId2QaKFN%2BbKiecwHx1yGNM%3D&se=2026-09-16T06%3A08%3A19Z&sp=r,348,348 - אקספרס פ&quot;ת- קק&quot;ל,167.7 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-353-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-353-20260916-030000.gz?sv=2014-02-14&sr=b&sig=q0mh%2BCeNoRw3zsV08Lla2toaJe%2Fau6TXtixnwS7l%2Bkk%3D&se=2026-09-16T06%3A08%3A19Z&sp=r,353,353 - אקספרס יותם,126.62 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-354-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-354-20260916-030000.gz?sv=2014-02-14&sr=b&sig=MhOd6hN%2FQUdGwBrvKmODo6AvKCFIKs%2BxCp8zdc37NRU%3D&se=2026-09-16T06%3A08%3A19Z&sp=r,354,354 - &#39;אקספרס ת&quot;א- קינג ג&#39;ורג,139.6 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-360-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-360-20260916-030000.gz?sv=2014-02-14&sr=b&sig=CfbFwGdqOCpaFmHeNlImD9y1aXBACCl9MbYj93LA6Gc%3D&se=2026-09-16T06%3A08%3A19Z&sp=r,360,360 - אקספרס מאירוביץ ראשל&quot;צ,246.33 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-362-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-362-20260916-030000.gz?sv=2014-02-14&sr=b&sig=LM0iZsPCWVv5DRF7FR7Vof2pptb2xJP253TkDeCusA4%3D&se=2026-09-16T06%3A08%3A19Z&sp=r,362,362 - אקספרס קרן היסוד ירושלים,166.18 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-368-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-368-20260916-030000.gz?sv=2014-02-14&sr=b&sig=KbIuqaxM4QBYT2LyXvxE3YGx5YhEcm1ghYVkpeJ4JYE%3D&se=2026-09-16T06%3A08%3A19Z&sp=r,368,368 - אקספרס-נשר מרגנית,195.17 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-372-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-372-20260916-030000.gz?sv=2014-02-14&sr=b&sig=YSsGM3w6vcFjDoFpCyIq1f6Fq0P44WbU5oThaMayue8%3D&se=2026-09-16T06%3A08%3A19Z&sp=r,372,372 - אקספרס בת ים- חשמונאים,261.29 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-375-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-375-20260916-030000.gz?sv=2014-02-14&sr=b&sig=VZJiM9HNtxPfd0naNKW4PGTRkmeb8w%2BWBwjvRRhoUoQ%3D&se=2026-09-16T06%3A08%3A19Z&sp=r,375,375 - אקספרס כ&quot;ס- הגליל,222.59 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-376-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-376-20260916-030000.gz?sv=2014-02-14&sr=b&sig=eOBQ3WQAuXr5cCn57f%2FopsN8ag2WDBIPV3%2FisY7WuJE%3D&se=2026-09-16T06%3A08%3A19Z&sp=r,376,376 - אקספרס רעננה- משה דיין,195.75 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-377-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-377-20260916-030000.gz?sv=2014-02-14&sr=b&sig=GtExXAKaPNwAhpA5HH5eB24SpDk48B0mKLwPNLkeY5A%3D&se=2026-09-16T06%3A08%3A19Z&sp=r,377,377 - אקספרס ירושלים- הדסה,189.62 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-379-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-379-20260916-030000.gz?sv=2014-02-14&sr=b&sig=9TheLnvhaj2FnfNsOuD2UaElbbajI2pVGvd1XC4NCs4%3D&se=2026-09-16T06%3A08%3A19Z&sp=r,379,379 - אקספרס גבעתיים- כצנלסון,142.88 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-380-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-380-20260916-030000.gz?sv=2014-02-14&sr=b&sig=HcD5OlS7rCWBuytJJut2%2B98nf6XmXdY%2F0dCe24IidMY%3D&se=2026-09-16T06%3A08%3A19Z&sp=r,380,380 - אקספרס ת&quot;א- מרמורק,171.37 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-382-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-382-20260916-030000.gz?sv=2014-02-14&sr=b&sig=gzuWlyF09WJ0FveXRDLtf5a1sjg%2FoXk10D51%2BJz33D4%3D&se=2026-09-16T06%3A08%3A19Z&sp=r,382,382 - אקספרס פ&quot;ת- היבנר,227.28 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-384-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-384-20260916-030000.gz?sv=2014-02-14&sr=b&sig=T%2BCEOXP6L7IAXymM%2B%2BpC527SCIMMw6UiWCUNOsB%2BT%2Bk%3D&se=2026-09-16T06%3A08%3A19Z&sp=r,384,384 - אקספרס קרית ביאליק,173.6 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-385-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-385-20260916-030000.gz?sv=2014-02-14&sr=b&sig=98FJS2W5RXRAEPgdLOvuvR06T4JT%2BYBnvh5bf%2Bw%2BjdI%3D&se=2026-09-16T06%3A08%3A19Z&sp=r,385,385 - אקספרס מאיר יערי תל אביב,241.41 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-388-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-388-20260916-030000.gz?sv=2014-02-14&sr=b&sig=KkvDf6ge50nTg8y7m9WxvCI6tU5%2BLQYqHr62nP8H8WU%3D&se=2026-09-16T06%3A08%3A19Z&sp=r,388,388 - אקספרס דניה,226.96 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-390-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-390-20260916-030000.gz?sv=2014-02-14&sr=b&sig=jRqWa5q3QtapqBWnsOAUuZFhSbVnrM2WI3RQch18sFk%3D&se=2026-09-16T06%3A08%3A19Z&sp=r,390,390 - שופרסל אקספרס אם המושבות,269.12 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-391-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-391-20260916-030000.gz?sv=2014-02-14&sr=b&sig=7B4cIc29az4GXvfCnn1g%2Fw%2FK3Wv7vrISDWktuTtCbrY%3D&se=2026-09-16T06%3A08%3A34Z&sp=r,391,391 - אקספרס אלקנה,169.13 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-393-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-393-20260916-030000.gz?sv=2014-02-14&sr=b&sig=tFpk0xyYBMOd%2FtNFbz4EorjggNtO8Dsi1NGPGKVORng%3D&se=2026-09-16T06%3A08%3A34Z&sp=r,393,393 - אקספרס להבים באר שבע,143.85 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-394-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-394-20260916-030000.gz?sv=2014-02-14&sr=b&sig=5CXyd2RrnF3vEzIHd5i4R1pQuywqzIM4a9MRTpZ7a7g%3D&se=2026-09-16T06%3A08%3A34Z&sp=r,394,394 - אקספרס הכרמל כפר סבא,230.63 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-397-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-397-20260916-030000.gz?sv=2014-02-14&sr=b&sig=ZLL3J0DpEG77txD4Yym2N2bsDHOstT5UIKOMa%2Bl6C3c%3D&se=2026-09-16T06%3A08%3A34Z&sp=r,397,397 - אקספרס פארק עפולה,228.83 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-398-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-398-20260916-030000.gz?sv=2014-02-14&sr=b&sig=PRdTaCDzf%2FHy%2F3xx21jzTvOCzM4EGwW2m2c78YA6MXY%3D&se=2026-09-16T06%3A08%3A34Z&sp=r,398,398 - אקספרס אגמים,193.28 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-400-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-400-20260916-030000.gz?sv=2014-02-14&sr=b&sig=ExpO3XRIdDGBG7DzYwzOM%2F2TqkFO%2BBC2%2BkCbD2gWzVc%3D&se=2026-09-16T06%3A08%3A34Z&sp=r,400,400 - אקספרס שבזי ראש העין,170.72 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-444-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-444-20260916-030000.gz?sv=2014-02-14&sr=b&sig=y%2FMlJAOB391b0ewSOOojiih4qQweH5LiVMjZOU6tEv4%3D&se=2026-09-16T06%3A08%3A34Z&sp=r,444,444 - אקספרס.ב&quot;ש אביסרור,222.98 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-445-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-445-20260916-030000.gz?sv=2014-02-14&sr=b&sig=pFRQfhwvN%2FHXTNfUDVOMQcC%2FU8xFFPEnZtQPG3IWBA4%3D&se=2026-09-16T06%3A08%3A34Z&sp=r,445,445 - אקספרס רחובות,189.95 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-477-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-477-20260916-030000.gz?sv=2014-02-14&sr=b&sig=Ylj8dZwJ4i91fq6CGyByyJ4zO9sG1%2B5gM%2Bs3IBbIDXc%3D&se=2026-09-16T06%3A08%3A34Z&sp=r,477,477 - אקספרס הציפורים מודיעין,149.58 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-478-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-478-20260916-030000.gz?sv=2014-02-14&sr=b&sig=j00duGUUg7jyqEzNHBSHi5StDREsvYNQYgIlr2ctvg0%3D&se=2026-09-16T06%3A08%3A34Z&sp=r,478,478 - אקספרס גדרה,150.58 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-479-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-479-20260916-030000.gz?sv=2014-02-14&sr=b&sig=BT0YmRxtuOg12L1WsBKJlNVLROH2TtJiyLZ0CoowL38%3D&se=2026-09-16T06%3A08%3A34Z&sp=r,479,479 - אקספרס בר אילן,139 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-489-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-489-20260916-030000.gz?sv=2014-02-14&sr=b&sig=ZgyjgdP9GNy69AJV5Y3K9yrg0RYJ%2F51AZNvgYhR9Eys%3D&se=2026-09-16T06%3A08%3A34Z&sp=r,489,489 - אקספרס מודיעין,168.98 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-511-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-511-20260916-030000.gz?sv=2014-02-14&sr=b&sig=6r4IE3ts81yl7nLOAZnBrmmRcjjl8inYuptLl1SKBdQ%3D&se=2026-09-16T06%3A08%3A34Z&sp=r,511,511 - אקספרס רסקו נצרת,210.34 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-579-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-579-20260916-030000.gz?sv=2014-02-14&sr=b&sig=Iwz5zt8791UavB3%2F4Ny7OzhICB3GphU7bkVOlKFtEEg%3D&se=2026-09-16T06%3A08%3A34Z&sp=r,579,579 - אקספרס סביון,309.03 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-595-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-595-20260916-030000.gz?sv=2014-02-14&sr=b&sig=A3wg0139iOrCND%2BmKasBaTA8NAnhJtaqoSKcxwv8GGc%3D&se=2026-09-16T06%3A08%3A34Z&sp=r,595,595 - אקספרס בת חפר,256.21 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-596-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-596-20260916-030000.gz?sv=2014-02-14&sr=b&sig=jjz10MRCZ%2Fa2QUxQHp3md6kjZBOwnRtzjWTTAZ5%2Fe3Q%3D&se=2026-09-16T06%3A08%3A34Z&sp=r,596,596 - אקספרס אבן גבירול,202.88 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-598-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-598-20260916-030000.gz?sv=2014-02-14&sr=b&sig=EA6MWQ9SZNjIggfkF2HNryMoUImF5r3zPQ7OJYMveyc%3D&se=2026-09-16T06%3A08%3A34Z&sp=r,598,598 - אקספרס הירדן,284.08 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-599-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-599-20260916-030000.gz?sv=2014-02-14&sr=b&sig=NkMg8SriSEkGOARCJutI6%2BgX3d%2FAFjKF%2FqxMFxcSC50%3D&se=2026-09-16T06%3A08%3A34Z&sp=r,599,599 - אקספרס ההסתדרות,200.57 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-738-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-738-20260916-030000.gz?sv=2014-02-14&sr=b&sig=zIxUTGFjVT2dKMABFvpv%2FPMgUOFM8110xB3IfsPBk%2BU%3D&se=2026-09-16T06%3A08%3A34Z&sp=r,738,738 - אקפסרס הרצליה,161.66 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-740-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-740-20260916-030000.gz?sv=2014-02-14&sr=b&sig=mG0MlmDnO1VaD9GLaqLeNJLzhhrRhzuR%2B35xpyIjWwE%3D&se=2026-09-16T06%3A08%3A34Z&sp=r,740,740 - אקספרס שלמה המלך,227.33 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-741-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-741-20260916-030000.gz?sv=2014-02-14&sr=b&sig=pja7RDLNhgKOJyFHEdctOzPHu02S5FPfonG8lZA%2FIJA%3D&se=2026-09-16T06%3A08%3A49Z&sp=r,741,741 - אקספרס יצחק רבין,174.28 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-743-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-743-20260916-030000.gz?sv=2014-02-14&sr=b&sig=MMseaCplCXv9D22eB8ET%2FD0Ymb0PqmgWaEHvr0yhmOA%3D&se=2026-09-16T06%3A08%3A49Z&sp=r,743,743 - אקספרס קריית גת,128.32 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-744-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-744-20260916-030000.gz?sv=2014-02-14&sr=b&sig=j0yVKxDlnuNKyv8cvWC7Zjou2GilYYouwnYBC2aRaxs%3D&se=2026-09-16T06%3A08%3A49Z&sp=r,744,744 - אקספרס אשקלון,120.1 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-752-20260916-034000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-752-20260916-034000.gz?sv=2014-02-14&sr=b&sig=P4aR3o%2Blam5tMOIQNgU2YRnKdVrGS%2FzTf88XW8Pz3fY%3D&se=2026-09-16T06%3A08%3A49Z&sp=r,752,752 - אקספרס כפר סבא דוכיפת,150.82 KB,9/16/2026 3:40:00 AM
PriceFull7290027600007-007-757-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-757-20260916-030000.gz?sv=2014-02-14&sr=b&sig=sWgld1gONnH19HG4ji4PUtdr9nUNs5SRJxmvGymfyUA%3D&se=2026-09-16T06%3A08%3A49Z&sp=r,757,757 - אקספרס קריית אונו,158.28 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-768-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-768-20260916-030000.gz?sv=2014-02-14&sr=b&sig=Q3ucZswD1CBykUfoCWi3MGw2qFXSIP8hPZ%2BOGYkd3to%3D&se=2026-09-16T06%3A08%3A49Z&sp=r,768,768 - אקספרס קרניצי רמת גן,173.05 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-777-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-777-20260916-030000.gz?sv=2014-02-14&sr=b&sig=4BpBBMx%2BfhUP1RZhiHqOTkGFq%2Fq4%2BK6JbCl2pXGpBO4%3D&se=2026-09-16T06%3A08%3A49Z&sp=r,777,777 - אקספרס נרקיסים,196.35 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-780-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-780-20260916-030000.gz?sv=2014-02-14&sr=b&sig=dhnTYBqptjpGDBaG%2FKL6iBooo4pKcHaOiiHCJgUOMLU%3D&se=2026-09-16T06%3A08%3A49Z&sp=r,780,780 - אקספרס המעפיל רמת גן,204 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-842-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-842-20260916-030000.gz?sv=2014-02-14&sr=b&sig=AsdUS%2B6F9%2FRVYyiMJLbyH16k97PIaZoeV4oX7rG1R24%3D&se=2026-09-16T06%3A08%3A49Z&sp=r,842,842 - אקספרס מטודלה תל אביב,153.93 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-844-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-844-20260916-030000.gz?sv=2014-02-14&sr=b&sig=r0PPpG0jkAClmhLxwESfYSaEeUlnDz6qjr%2BuCSYAp5Q%3D&se=2026-09-16T06%3A08%3A49Z&sp=r,844,844 - אקספרס נגבה רמת גן,240.11 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-845-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-845-20260916-030000.gz?sv=2014-02-14&sr=b&sig=eBMPCMJUvFGmoGsJseZFgdr0RTJ6E39VrLmlpNf3qNI%3D&se=2026-09-16T06%3A08%3A49Z&sp=r,845,845 - אקספרס נחשון כפר סבא,152.25 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-846-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-846-20260916-030000.gz?sv=2014-02-14&sr=b&sig=978SSvqp%2BK1y2QyqFJob%2F8ofDqohPFczW6V5fMAeRkc%3D&se=2026-09-16T06%3A08%3A49Z&sp=r,846,846 - אקספרס אור ים,143.35 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-008-071-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-008-071-20260916-030000.gz?sv=2014-02-14&sr=b&sig=ki%2FaIWAS89de2dqpk0aT7RkApsBvFtku4CuoePRFLZk%3D&se=2026-09-16T06%3A08%3A49Z&sp=r,71,71 - יוניברס תל חנן  נשר,455.51 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-008-106-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-008-106-20260916-030000.gz?sv=2014-02-14&sr=b&sig=ouTwnqQvtXHXspjEjp8lKA7KiykvxkBeb2AoqkPdQaE%3D&se=2026-09-16T06%3A08%3A49Z&sp=r,106,106 - יוניברס נס ציונה - הפטיש,451.96 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-008-134-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-008-134-20260916-030000.gz?sv=2014-02-14&sr=b&sig=Gxxfy6wP4WY3jS6WCFqADkkJHiqkr4F7J4uLym6fsF0%3D&se=2026-09-16T06%3A08%3A49Z&sp=r,134,134 - יוניברס מודיעין- ישפרו סנטר,429 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-008-135-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-008-135-20260916-030000.gz?sv=2014-02-14&sr=b&sig=1j4WoHff2N6CN0imeaRlgplkykjRvuy6%2BAUN1zcN0LA%3D&se=2026-09-16T06%3A08%3A49Z&sp=r,135,135 - יוניברס אשקלון- פאור סנטר,455.27 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-008-195-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-008-195-20260916-030000.gz?sv=2014-02-14&sr=b&sig=nK3CimEzC3bpaYQJezFwb%2FmHTWHn0PMlDjkzmRtZMxE%3D&se=2026-09-16T06%3A08%3A49Z&sp=r,195,195 - יוניברס קריון-דרך עכו,451.2 KB,9/16/2026 3:00:00 AM
